segment_id,episode_id,root_family_id,split,start_t,end_t,duration,boundary_confidence_start,boundary_confidence_end,unknown_fraction,observable_contact_history,observable_contact_loss_count,source_method
formal_u2_family_074_r02_s05,formal_u2_family_074_r02,u2_family_074,train,23,26,4,0.502044141292572,0.5030583739280701,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r02_s06,formal_u2_family_074_r02,u2_family_074,train,27,29,3,0.9846473932266235,0.5235483646392822,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r03_s00,formal_u2_family_074_r03,u2_family_074,train,0,2,3,0.3498288691043854,0.6800576448440552,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r03_s01,formal_u2_family_074_r03,u2_family_074,train,3,5,3,0.49944308400154114,0.9273455142974854,0.6666666666666666,True,1,offline_teacher_to_causal_s623
formal_u2_family_074_r03_s02,formal_u2_family_074_r03,u2_family_074,train,6,8,3,0.9713550806045532,0.6246162056922913,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r03_s03,formal_u2_family_074_r03,u2_family_074,train,9,18,10,0.5124980807304382,0.6481668949127197,0.7,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r03_s04,formal_u2_family_074_r03,u2_family_074,train,19,21,3,0.5056725740432739,0.514339804649353,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r03_s05,formal_u2_family_074_r03,u2_family_074,train,22,24,3,0.9875847697257996,0.570349931716919,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r04_s00,formal_u2_family_074_r04,u2_family_074,train,0,2,3,0.34793272614479065,0.681681215763092,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r04_s01,formal_u2_family_074_r04,u2_family_074,train,3,5,3,0.4977506697177887,0.9270740151405334,0.6666666666666666,True,1,offline_teacher_to_causal_s623
formal_u2_family_074_r04_s02,formal_u2_family_074_r04,u2_family_074,train,6,8,3,0.9714206457138062,0.6289035081863403,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r04_s03,formal_u2_family_074_r04,u2_family_074,train,9,19,11,0.5115960836410522,0.5179511904716492,0.6363636363636364,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r04_s04,formal_u2_family_074_r04,u2_family_074,train,20,22,3,0.6600909233093262,0.5050206184387207,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r04_s05,formal_u2_family_074_r04,u2_family_074,train,23,25,3,0.49435901641845703,0.9849241971969604,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r04_s06,formal_u2_family_074_r04,u2_family_074,train,26,27,2,0.5878397822380066,0.5534871816635132,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r05_s00,formal_u2_family_074_r05,u2_family_074,train,0,2,3,0.34864771366119385,0.6810513734817505,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r05_s01,formal_u2_family_074_r05,u2_family_074,train,3,5,3,0.49964702129364014,0.9282156825065613,0.6666666666666666,True,1,offline_teacher_to_causal_s623
formal_u2_family_074_r05_s02,formal_u2_family_074_r05,u2_family_074,train,6,8,3,0.9713203310966492,0.7209823727607727,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r05_s03,formal_u2_family_074_r05,u2_family_074,train,9,20,12,0.9020099639892578,0.509149432182312,0.5,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r05_s04,formal_u2_family_074_r05,u2_family_074,train,21,23,3,0.6492151021957397,0.5064418315887451,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r05_s05,formal_u2_family_074_r05,u2_family_074,train,24,26,3,0.4946874976158142,0.9853374361991882,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r05_s06,formal_u2_family_074_r05,u2_family_074,train,27,28,2,0.5852013826370239,0.5447849631309509,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r00_s00,formal_u2_family_075_r00,u2_family_075,train,0,2,3,0.34997352957725525,0.6800521016120911,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r00_s01,formal_u2_family_075_r00,u2_family_075,train,3,6,4,0.49681124091148376,0.9329262375831604,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r00_s02,formal_u2_family_075_r00,u2_family_075,train,7,15,9,0.30833280086517334,0.5021723508834839,0.4444444444444444,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r00_s03,formal_u2_family_075_r00,u2_family_075,train,16,18,3,0.49516451358795166,0.6534764766693115,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r00_s04,formal_u2_family_075_r00,u2_family_075,train,19,23,5,0.4993104934692383,0.9844486713409424,0.8,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r00_s05,formal_u2_family_075_r00,u2_family_075,train,24,25,2,0.5842564105987549,0.5817522406578064,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r01_s00,formal_u2_family_075_r01,u2_family_075,train,0,2,3,0.3466953635215759,0.6803039908409119,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r01_s01,formal_u2_family_075_r01,u2_family_075,train,3,6,4,0.4989074468612671,0.932994544506073,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r01_s02,formal_u2_family_075_r01,u2_family_075,train,7,15,9,0.3084854185581207,0.5011550784111023,0.4444444444444444,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r01_s03,formal_u2_family_075_r01,u2_family_075,train,16,18,3,0.4926002025604248,0.6487122178077698,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r01_s04,formal_u2_family_075_r01,u2_family_075,train,19,22,4,0.5016840100288391,0.500449538230896,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r01_s05,formal_u2_family_075_r01,u2_family_075,train,23,25,3,0.9857890009880066,0.5079711675643921,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r02_s00,formal_u2_family_075_r02,u2_family_075,train,0,2,3,0.3506147265434265,0.6797016859054565,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r02_s01,formal_u2_family_075_r02,u2_family_075,train,3,6,4,0.4982205927371979,0.9326727390289307,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r02_s02,formal_u2_family_075_r02,u2_family_075,train,7,16,10,0.3110926151275635,0.5041096806526184,0.4,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r02_s03,formal_u2_family_075_r02,u2_family_075,train,17,19,3,0.4998925030231476,0.6511656045913696,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r02_s04,formal_u2_family_075_r02,u2_family_075,train,20,25,6,0.49948811531066895,0.9855870008468628,0.8333333333333334,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r02_s05,formal_u2_family_075_r02,u2_family_075,train,26,27,2,0.585424542427063,0.5728909969329834,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r03_s00,formal_u2_family_075_r03,u2_family_075,train,0,2,3,0.34672340750694275,0.6818224787712097,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r03_s01,formal_u2_family_075_r03,u2_family_075,train,3,6,4,0.4999896287918091,0.9329818487167358,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r03_s02,formal_u2_family_075_r03,u2_family_075,train,7,17,11,0.3198626637458801,0.5037431716918945,0.2727272727272727,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r03_s03,formal_u2_family_075_r03,u2_family_075,train,18,20,3,0.5026413202285767,0.649477481842041,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r03_s04,formal_u2_family_075_r03,u2_family_075,train,21,25,5,0.5005668997764587,0.9856248497962952,0.8,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r03_s05,formal_u2_family_075_r03,u2_family_075,train,26,27,2,0.5823531150817871,0.5734152793884277,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r04_s00,formal_u2_family_075_r04,u2_family_075,train,0,2,3,0.34659019112586975,0.6800302267074585,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r04_s01,formal_u2_family_075_r04,u2_family_075,train,3,6,4,0.5012006759643555,0.9330054521560669,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r04_s02,formal_u2_family_075_r04,u2_family_075,train,7,18,12,0.31097719073295593,0.5037436485290527,0.25,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r04_s03,formal_u2_family_075_r04,u2_family_075,train,19,21,3,0.500710666179657,0.5059649348258972,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r04_s04,formal_u2_family_075_r04,u2_family_075,train,22,24,3,0.5031483769416809,0.5028626322746277,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r04_s05,formal_u2_family_075_r04,u2_family_075,train,25,27,3,0.9850968718528748,0.5661395788192749,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r05_s00,formal_u2_family_075_r05,u2_family_075,train,0,2,3,0.3512846827507019,0.6795052886009216,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r05_s01,formal_u2_family_075_r05,u2_family_075,train,3,6,4,0.49680018424987793,0.9327166080474854,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r05_s02,formal_u2_family_075_r05,u2_family_075,train,7,16,10,0.31023818254470825,0.504021167755127,0.3,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r05_s03,formal_u2_family_075_r05,u2_family_075,train,17,19,3,0.49735039472579956,0.6491447687149048,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r05_s04,formal_u2_family_075_r05,u2_family_075,train,20,24,5,0.49776095151901245,0.9850257039070129,0.8,True,0,offline_teacher_to_causal_s623
formal_u2_family_075_r05_s05,formal_u2_family_075_r05,u2_family_075,train,25,26,2,0.5861986875534058,0.5921792984008789,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_076_r00_s00,formal_u2_family_076_r00,u2_family_076,train,0,2,3,0.3486780524253845,0.6784108281135559,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_076_r00_s01,formal_u2_family_076_r00,u2_family_076,train,3,5,3,0.5017204284667969,0.929534375667572,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_076_r01_s00,formal_u2_family_076_r01,u2_family_076,train,0,2,3,0.34888577461242676,0.677760660648346,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_076_r01_s01,formal_u2_family_076_r01,u2_family_076,train,3,6,4,0.4989112615585327,0.9272465109825134,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_076_r02_s00,formal_u2_family_076_r02,u2_family_076,train,0,2,3,0.8865780234336853,0.5091544985771179,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_076_r02_s01,formal_u2_family_076_r02,u2_family_076,train,3,5,3,0.49540093541145325,0.9268504977226257,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_076_r03_s00,formal_u2_family_076_r03,u2_family_076,train,0,2,3,0.34411460161209106,0.6804808974266052,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_076_r03_s01,formal_u2_family_076_r03,u2_family_076,train,3,7,5,0.5050280690193176,0.9228469729423523,0.8,True,0,offline_teacher_to_causal_s623
formal_u2_family_076_r04_s00,formal_u2_family_076_r04,u2_family_076,train,0,2,3,0.348399817943573,0.6788791418075562,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_076_r04_s01,formal_u2_family_076_r04,u2_family_076,train,3,6,4,0.4991420805454254,0.9285960793495178,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_076_r05_s00,formal_u2_family_076_r05,u2_family_076,train,0,2,3,0.35276806354522705,0.6803996562957764,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_076_r05_s01,formal_u2_family_076_r05,u2_family_076,train,3,6,4,0.5003811717033386,0.9298273921012878,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r00_s00,formal_u2_family_077_r00,u2_family_077,train,0,9,10,0.27299389243125916,0.9700930714607239,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r00_s01,formal_u2_family_077_r00,u2_family_077,train,10,12,3,0.6353621482849121,0.5124403834342957,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r00_s02,formal_u2_family_077_r00,u2_family_077,train,13,25,13,0.4912298321723938,0.5033003687858582,0.38461538461538464,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r00_s03,formal_u2_family_077_r00,u2_family_077,train,26,28,3,0.5021112561225891,0.6536234617233276,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r00_s04,formal_u2_family_077_r00,u2_family_077,train,29,33,5,0.498953640460968,0.9850831031799316,0.8,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r00_s05,formal_u2_family_077_r00,u2_family_077,train,34,35,2,0.5875450968742371,0.5578462481498718,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r01_s00,formal_u2_family_077_r01,u2_family_077,train,0,9,10,0.2727317214012146,0.9685736298561096,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r01_s01,formal_u2_family_077_r01,u2_family_077,train,10,12,3,0.6313729286193848,0.5176909565925598,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r01_s02,formal_u2_family_077_r01,u2_family_077,train,13,15,3,0.49463820457458496,0.9332306981086731,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r01_s03,formal_u2_family_077_r01,u2_family_077,train,16,24,9,0.3093020021915436,0.5001230835914612,0.4444444444444444,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r01_s04,formal_u2_family_077_r01,u2_family_077,train,25,27,3,0.4958861172199249,0.6542243957519531,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r01_s05,formal_u2_family_077_r01,u2_family_077,train,28,32,5,0.49981385469436646,0.9842199683189392,0.8,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r01_s06,formal_u2_family_077_r01,u2_family_077,train,33,34,2,0.5851680040359497,0.5689747929573059,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r02_s00,formal_u2_family_077_r02,u2_family_077,train,0,9,10,0.272643119096756,0.5013713836669922,0.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_077_r02_s01,formal_u2_family_077_r02,u2_family_077,train,10,12,3,0.974117636680603,0.5133659839630127,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r02_s02,formal_u2_family_077_r02,u2_family_077,train,13,15,3,0.5011366605758667,0.9339166879653931,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r02_s03,formal_u2_family_077_r02,u2_family_077,train,16,26,11,0.3188490867614746,0.6567817330360413,0.5454545454545454,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r02_s04,formal_u2_family_077_r02,u2_family_077,train,27,30,4,0.5080979466438293,0.9869499802589417,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r02_s05,formal_u2_family_077_r02,u2_family_077,train,31,32,2,0.587402880191803,0.568719208240509,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r03_s00,formal_u2_family_077_r03,u2_family_077,train,0,9,10,0.27368414402008057,0.5356150269508362,0.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_077_r03_s01,formal_u2_family_077_r03,u2_family_077,train,10,12,3,0.9764957427978516,0.5128257274627686,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r03_s02,formal_u2_family_077_r03,u2_family_077,train,13,24,12,0.49492648243904114,0.5043887495994568,0.4166666666666667,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r03_s03,formal_u2_family_077_r03,u2_family_077,train,25,27,3,0.49711140990257263,0.6563659906387329,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r03_s04,formal_u2_family_077_r03,u2_family_077,train,28,31,4,0.5032487511634827,0.5027403831481934,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r03_s05,formal_u2_family_077_r03,u2_family_077,train,32,34,3,0.9855917692184448,0.5366426706314087,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r04_s00,formal_u2_family_077_r04,u2_family_077,train,0,9,10,0.2728462815284729,0.5194048881530762,0.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_077_r04_s01,formal_u2_family_077_r04,u2_family_077,train,10,12,3,0.9757835268974304,0.5204810500144958,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r04_s02,formal_u2_family_077_r04,u2_family_077,train,13,15,3,0.5033397674560547,0.9333747029304504,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r04_s03,formal_u2_family_077_r04,u2_family_077,train,16,25,10,0.3205822706222534,0.5074831247329712,0.4,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r04_s04,formal_u2_family_077_r04,u2_family_077,train,26,28,3,0.5017268061637878,0.6583364605903625,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r04_s05,formal_u2_family_077_r04,u2_family_077,train,29,32,4,0.501293957233429,0.5028285980224609,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r04_s06,formal_u2_family_077_r04,u2_family_077,train,33,35,3,0.9852190017700195,0.5792710185050964,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r05_s00,formal_u2_family_077_r05,u2_family_077,train,0,9,10,0.2729785442352295,0.5303536057472229,0.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_077_r05_s01,formal_u2_family_077_r05,u2_family_077,train,10,12,3,0.976077139377594,0.5092687010765076,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r05_s02,formal_u2_family_077_r05,u2_family_077,train,13,24,12,0.4911748468875885,0.6543586254119873,0.5833333333333334,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r05_s03,formal_u2_family_077_r05,u2_family_077,train,25,27,3,0.505425214767456,0.5083550810813904,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_077_r05_s04,formal_u2_family_077_r05,u2_family_077,train,28,30,3,0.9874809384346008,0.5767133235931396,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_078_r00_s00,formal_u2_family_078_r00,u2_family_078,train,0,2,3,0.3184446692466736,0.6708180904388428,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_078_r00_s01,formal_u2_family_078_r00,u2_family_078,train,3,11,9,0.7074264287948608,0.6399219632148743,1.0,True,0,offline_teacher_to_causal_s623
