method,input_tier,rollout_id,time,capture_order,h,e,cos,rho,evidence_valid,evidence_duration
S_G_H,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.75,18,0.16564010231809723,2.7755575615628914e-17,0.9999999999999999,8.133890212208294e-17,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.8,19,0.16541804486076372,0.00022397308046350452,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.85,20,0.1647148308775801,0.0009274708093696035,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.9,21,0.16400637007146524,0.001634926105551138,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.95,22,0.1632985024833139,0.002342363887141561,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,1.0,23,0.16259118007481455,0.0030494652736393125,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,1.05,24,0.16188439154971512,0.0037561243658417788,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,1.1,25,0.1611848813886152,0.0044555518010065236,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,1.15,27,0.1605027115432307,0.00513766089629325,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,1.2,28,0.159844341054718,0.005795988718912705,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,1.25,29,0.1592141595264882,0.006426138076045377,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,1.3,31,0.158612236520136,0.007028034898937403,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.05,0,0.0,,,,False,0.0
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.1,1,-0.006265346089570634,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.15,3,-0.004905093606709987,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.2,4,-0.004066938913755314,,-0.40576581088218217,0.9927578674929481,True,0.0
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.25,5,-0.004101917097858787,,0.3827949769316252,0.998217531827106,True,0.0
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.3,6,-0.004080435846702701,,-0.9023494039467091,0.9998865672338895,True,0.0
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.35,8,-0.002847075734816795,,-0.3874867417141167,0.9891228511811267,True,0.0
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.4,9,-0.0018641917427578703,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.45,11,-0.001410999074797581,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.5,12,0.0392718055147423,,0.9999979020282844,0.03918432659403338,True,0.04999999999999999
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.55,13,0.08327180551474223,0.0028652617197701498,1.0,0.0,True,0.10000000000000003
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.6,14,0.12727180551474226,0.0028652617197701498,1.0,0.0,True,0.14999999999999997
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.65,15,0.1712718055147423,0.0028652617197701498,1.0,0.0,True,0.2
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.7,17,0.21527180551474223,0.0028652617197701498,1.0,0.0,True,0.24999999999999994
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.75,18,0.16564010231809723,0.0028652617197701498,0.9999999999999999,8.133890212208294e-17,True,0.3
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.8,19,0.16541804486076372,0.003086991374254976,,,True,0.3
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.85,20,0.1647148308775801,0.003790431127833324,,,True,0.3
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.9,21,0.16400637007146524,0.004498586630148652,,,True,0.3
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.95,22,0.1632985024833139,0.005206275029659002,,,True,0.3
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,1.0,23,0.16259118007481455,0.005913502815046501,,,True,0.3
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,1.05,24,0.16188439154971512,0.00662023392850737,,,True,0.3
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,1.1,25,0.1611848813886152,0.007319691535445116,,,True,0.3
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,1.15,27,0.1605027115432307,0.008001841244131827,,,True,0.3
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,1.2,28,0.159844341054718,0.008660222188663387,,,True,0.3
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,1.25,29,0.1592141595264882,0.009290421724952947,,,True,0.3
S_G_R,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,1.3,31,0.158612236520136,0.009892355444355296,,,True,0.3
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.05,0,0.0,,,,False,0.0
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.1,1,-0.006265346089570634,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.15,3,-0.004905093606709987,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.2,4,-0.004066938913755314,,-0.40576581088218217,0.9927578674929481,True,0.0
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.25,5,-0.004101917097858787,,0.3827949769316252,0.998217531827106,True,0.0
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.3,6,-0.004080435846702701,,-0.9023494039467091,0.9998865672338895,True,0.0
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.35,8,-0.002847075734816795,,-0.3874867417141167,0.9891228511811267,True,0.0
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.4,9,-0.0018641917427578703,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.45,11,-0.001410999074797581,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.5,12,0.0392718055147423,,0.9999979020282844,0.03918432659403338,True,0.04999999999999999
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.55,13,0.08327180551474223,0.0028652617197701498,1.0,0.0,True,0.10000000000000003
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.6,14,0.12727180551474226,0.0028652617197701498,1.0,0.0,True,0.14999999999999997
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.65,15,0.1712718055147423,0.0028652617197701498,1.0,0.0,True,0.2
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.7,17,0.21527180551474223,0.0028652617197701498,1.0,0.0,True,0.24999999999999994
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.75,18,0.16564010231809723,0.0028652617197701498,0.9999999999999999,8.133890212208294e-17,True,0.3
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.8,19,0.16541804486076372,0.003086991374254976,,,True,0.3
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.85,20,0.1647148308775801,0.003790431127833324,,,True,0.3
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.9,21,0.16400637007146524,0.004498586630148652,,,True,0.3
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,0.95,22,0.1632985024833139,0.005206275029659002,,,True,0.3
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,1.0,23,0.16259118007481455,0.005913502815046501,,,True,0.3
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,1.05,24,0.16188439154971512,0.00662023392850737,,,True,0.3
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,1.1,25,0.1611848813886152,0.007319691535445116,,,True,0.3
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,1.15,27,0.1605027115432307,0.008001841244131827,,,True,0.3
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,1.2,28,0.159844341054718,0.008660222188663387,,,True,0.3
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,1.25,29,0.1592141595264882,0.009290421724952947,,,True,0.3
S_G_HR,S,L2RAR2_REPAIR_02_840002:K5_brief_hold_loss,1.3,31,0.158612236520136,0.009892355444355296,,,True,0.3
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.05,0,0.0,,,,False,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.1,1,-0.006265346089570634,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.15,3,-0.004905093606709987,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.2,4,-0.004066938913755314,,-0.40576581088218217,0.9927578674929481,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.25,5,-0.004101917097858787,,0.3827949769316252,0.998217531827106,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.3,6,-0.004080435846702701,,-0.9023494039467091,0.9998865672338895,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.35,8,-0.002847075734816795,,-0.3874867417141167,0.9891228511811267,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.4,9,-0.0018641917427578703,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.45,11,-0.001410999074797581,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.5,12,0.0392718055147423,,0.9999979020282844,0.03918432659403338,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.55,13,0.08327180551474223,0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.6,14,0.12727180551474226,0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.65,15,0.1712718055147423,0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.7,17,0.21527180551474223,0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.75,18,0.20286387971558095,2.7755575615628914e-17,1.0,1.626778042434508e-16,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.8,19,0.19045595391641978,2.7755575615628914e-17,0.9999999999999999,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.85,20,0.1780480281172584,2.7755575615628914e-17,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.9,21,0.16564010231809723,2.7755575615628914e-17,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.95,22,0.16541804486076384,0.00022397308046339298,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.0,23,0.1647148308775802,0.0009274708093694919,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.05,24,0.16400637007146535,0.0016349261055510268,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.1,25,0.1632985024833139,0.0023423638871415613,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.15,26,0.16259118007481455,0.0030494652736393125,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.2,27,0.16188439154971523,0.003756124365841668,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.25,28,0.1611848813886152,0.0044555518010065236,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.3,30,0.16050271154323048,0.005137660896293472,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.35,31,0.1598443410547178,0.005795988718912927,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.4,32,0.15921415952648799,0.006426138076045599,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.45,34,0.15861223652013579,0.007028034898937625,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.5,35,0.15804120020349421,0.007599051438276554,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.55,36,0.1575004721214227,0.008139765120410146,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.6,38,0.15698874194656665,0.008651484087232696,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.65,39,0.1565047528560385,0.009135465397685994,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.7,40,0.15604726373735744,0.00959295308933394,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.75,42,0.15561507134527364,0.010025142768690586,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.8,43,0.15520695180959276,0.010433253756559239,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.85,44,0.15482170814863228,0.010818488794839246,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.9,46,0.15445821075016708,0.011181980135573278,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.95,47,0.15411536586417318,0.011524821621552316,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,2.0,48,0.1537912759279607,0.011848912398550793,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,2.05,50,0.15348006551637028,0.012160134068527895,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,2.1,51,0.1531778961140745,0.012462315191623887,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,2.15,52,0.15288404019222557,0.012756183589159796,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,2.2,54,0.15259830751462344,0.013041929824651284,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.05,0,0.0,,,,False,0.0
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.1,1,-0.006265346089570634,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.15,3,-0.004905093606709987,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.2,4,-0.004066938913755314,,-0.40576581088218217,0.9927578674929481,True,0.0
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.25,5,-0.004101917097858787,,0.3827949769316252,0.998217531827106,True,0.0
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.3,6,-0.004080435846702701,,-0.9023494039467091,0.9998865672338895,True,0.0
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.35,8,-0.002847075734816795,,-0.3874867417141167,0.9891228511811267,True,0.0
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.4,9,-0.0018641917427578703,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.45,11,-0.001410999074797581,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.5,12,0.0392718055147423,,0.9999979020282844,0.03918432659403338,True,0.04999999999999999
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.55,13,0.08327180551474223,0.0028652617197701498,1.0,0.0,True,0.10000000000000003
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.6,14,0.12727180551474226,0.0028652617197701498,1.0,0.0,True,0.14999999999999997
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.65,15,0.1712718055147423,0.0028652617197701498,1.0,0.0,True,0.2
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.7,17,0.21527180551474223,0.0028652617197701498,1.0,0.0,True,0.24999999999999994
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.75,18,0.20286387971558095,0.0028652617197701498,1.0,1.626778042434508e-16,True,0.3
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.8,19,0.19045595391641978,0.0028652617197701498,0.9999999999999999,0.0,True,0.35000000000000003
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.85,20,0.1780480281172584,0.0028652617197701498,1.0,0.0,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.9,21,0.16564010231809723,0.0028652617197701498,1.0,0.0,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.95,22,0.16541804486076384,0.0030869913742548644,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.0,23,0.1647148308775802,0.0037904311278332127,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.05,24,0.16400637007146535,0.00449858663014854,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.1,25,0.1632985024833139,0.0052062750296590025,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.15,26,0.16259118007481455,0.005913502815046501,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.2,27,0.16188439154971523,0.006620233928507259,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.25,28,0.1611848813886152,0.007319691535445116,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.3,30,0.16050271154323048,0.008001841244132049,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.35,31,0.1598443410547178,0.00866022218866361,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.4,32,0.15921415952648799,0.009290421724953169,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.45,34,0.15861223652013579,0.009892355444355518,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.5,35,0.15804120020349421,0.010463376403875098,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.55,36,0.1575004721214227,0.011004079720550192,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.6,38,0.15698874194656665,0.011515790712041254,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.65,39,0.1565047528560385,0.011999747508793296,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.7,40,0.15604726373735744,0.012457183586528787,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.75,42,0.15561507134527364,0.012889352810885029,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.8,43,0.15520695180959276,0.013297475324141984,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.85,44,0.15482170814863228,0.013682733686059179,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.9,46,0.15445821075016708,0.014046249670797097,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.95,47,0.15411536586417318,0.014389112110717186,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,2.0,48,0.1537912759279607,0.014713218262567855,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,2.05,50,0.15348006551637028,0.015024441436322656,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,2.1,51,0.1531778961140745,0.015326610791411911,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,2.15,52,0.15288404019222557,0.015620462386519124,,,True,0.45
S_G_R,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,2.2,54,0.15259830751462344,0.015906195883441228,,,True,0.45
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.05,0,0.0,,,,False,0.0
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.1,1,-0.006265346089570634,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.15,3,-0.004905093606709987,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.2,4,-0.004066938913755314,,-0.40576581088218217,0.9927578674929481,True,0.0
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.25,5,-0.004101917097858787,,0.3827949769316252,0.998217531827106,True,0.0
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.3,6,-0.004080435846702701,,-0.9023494039467091,0.9998865672338895,True,0.0
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.35,8,-0.002847075734816795,,-0.3874867417141167,0.9891228511811267,True,0.0
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.4,9,-0.0018641917427578703,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.45,11,-0.001410999074797581,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.5,12,0.0392718055147423,,0.9999979020282844,0.03918432659403338,True,0.04999999999999999
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.55,13,0.08327180551474223,0.0028652617197701498,1.0,0.0,True,0.10000000000000003
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.6,14,0.12727180551474226,0.0028652617197701498,1.0,0.0,True,0.14999999999999997
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.65,15,0.1712718055147423,0.0028652617197701498,1.0,0.0,True,0.2
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.7,17,0.21527180551474223,0.0028652617197701498,1.0,0.0,True,0.24999999999999994
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.75,18,0.20286387971558095,0.0028652617197701498,1.0,1.626778042434508e-16,True,0.3
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.8,19,0.19045595391641978,0.0028652617197701498,0.9999999999999999,0.0,True,0.35000000000000003
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.85,20,0.1780480281172584,0.0028652617197701498,1.0,0.0,True,0.39999999999999997
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.9,21,0.16564010231809723,0.0028652617197701498,1.0,0.0,True,0.45
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,0.95,22,0.16541804486076384,0.0030869913742548644,,,True,0.45
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.0,23,0.1647148308775802,0.0037904311278332127,,,True,0.45
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.05,24,0.16400637007146535,0.00449858663014854,,,True,0.45
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.1,25,0.1632985024833139,0.0052062750296590025,,,True,0.45
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.15,26,0.16259118007481455,0.005913502815046501,,,True,0.45
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.2,27,0.16188439154971523,0.006620233928507259,,,True,0.45
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.25,28,0.1611848813886152,0.007319691535445116,,,True,0.45
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.3,30,0.16050271154323048,0.008001841244132049,,,True,0.45
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.35,31,0.1598443410547178,0.00866022218866361,,,True,0.45
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.4,32,0.15921415952648799,0.009290421724953169,,,True,0.45
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.45,34,0.15861223652013579,0.009892355444355518,,,True,0.45
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.5,35,0.15804120020349421,0.010463376403875098,,,True,0.45
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.55,36,0.1575004721214227,0.011004079720550192,,,True,0.45
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.6,38,0.15698874194656665,0.011515790712041254,,,True,0.45
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.65,39,0.1565047528560385,0.011999747508793296,,,True,0.45
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.7,40,0.15604726373735744,0.012457183586528787,,,True,0.45
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.75,42,0.15561507134527364,0.012889352810885029,,,True,0.45
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.8,43,0.15520695180959276,0.013297475324141984,,,True,0.45
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.85,44,0.15482170814863228,0.013682733686059179,,,True,0.45
S_G_HR,S,L2RAR2_REPAIR_02_840002:K6_long_gap_after_loss,1.9,46,0.15445821075016708,0.014046249670797097,,,True,0.45
